ID,GENRE,UR,ML,CR,MY,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
249, Drama|Romance,16,137,5,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
250, Children|Comedy,15,98,3,1995,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
251, Action,17,42,3,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252, Comedy|Romance,1,96,1,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
253, Drama|Horror,3,90,1,1994,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
254, Drama,11,130,2,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
255, Comedy,17,153,3,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
256, Comedy|Sci-Fi,4,161,1,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
257, Mystery|Thriller,14,140,1,1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
258, Adventure|Children|Comedy|Fantasy|Romance,7,118,1,1995,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
259, Crime|Drama|Thriller,13,159,4,1995,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
260, Action|Adventure|Sci-Fi,19,35,2,1977,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
261, Drama,4,84,5,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
262, Children|Drama,13,90,3,1995,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
263, Drama,2,64,5,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
264, Drama,6,114,4,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
265, Drama|Romance,9,168,3,1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
266, Drama|Romance|War|Western,7,163,3,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
267, Comedy,19,135,2,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
268, Drama,11,164,1,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
269, Drama,5,86,1,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
270, Drama|Romance,15,92,4,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
271, Drama,12,107,5,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
272, Comedy|Drama,16,35,3,1994,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
273, Drama|Horror,6,168,3,1994,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
274, Comedy,14,118,1,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
275, Comedy,9,144,1,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
276, Comedy|Romance,3,97,1,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
277, Drama,12,139,4,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
278, Comedy,9,38,3,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
279, Drama,18,42,1,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
280, Drama|Thriller,10,50,4,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
281, Comedy|Drama|Romance,18,106,4,1994,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
282, Drama,16,156,1,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
283, Crime|Drama,19,139,4,1995,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
284, Action|Crime,4,65,5,1993,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
285, Drama|Horror,10,112,4,1993,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
286, Action|Sci-Fi|Thriller,15,34,2,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
287, Comedy|Romance,19,128,1,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
288, Action|Crime|Thriller,17,74,1,1994,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
289, Comedy|Romance,1,53,2,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
290, Crime|Drama,14,35,2,1994,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
291, Drama|Thriller,7,161,1,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
292, Action|Drama|Sci-Fi|Thriller,13,44,5,1995,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
293, Crime|Drama|Romance|Thriller,15,94,4,1994,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
294, Comedy|Romance,8,120,3,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
295, Comedy|Romance,14,120,5,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
296, Comedy|Crime|Drama,18,140,2,1994,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
297, Drama,8,60,2,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
298, Comedy|Drama,14,134,3,1992,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
299, Drama,12,127,3,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
300, Drama,12,96,3,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
301, Drama|Romance,7,169,1,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
302, Drama|Romance,9,171,5,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
303, Action|Adventure|Western,5,159,1,1995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
304, Comedy|Drama,19,127,2,1995,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
305, Comedy,19,53,4,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
306, Drama,3,73,5,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
307, Drama,13,177,4,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
308, Comedy|Drama,9,77,5,1994,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
309, Drama,7,41,4,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
310, Comedy,6,95,2,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
311, Horror|Thriller,1,69,1,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
312, Comedy,12,150,5,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
313, Animation|Children,16,54,5,1994,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314, Children|Drama|Fantasy|Mystery,2,154,1,1994,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
315, Action|Drama|Thriller,18,146,3,1994,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
316, Action|Adventure|Sci-Fi,1,45,3,1994,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
317, Comedy|Drama|Fantasy,9,49,5,1994,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
318, Drama,19,103,1,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
319, Comedy|Drama|Thriller,10,73,1,1994,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
320, Film-Noir|Thriller,7,139,1,1993,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
321, Drama,7,65,3,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
322, Comedy|Drama,15,142,4,1995,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
324, Comedy|Drama,3,99,1,1994,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
325, Comedy,13,167,3,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
326, Drama,8,76,4,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
327, Action|Comedy|Musical|Sci-Fi,7,74,2,1995,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
328, Horror|Thriller,1,51,1,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
329, Action|Adventure|Drama|Sci-Fi,9,95,3,1994,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
330, Action|Crime|Horror,15,104,2,1995,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
331, Drama,9,100,1,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
332, Horror|Sci-Fi,19,77,3,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
333, Comedy,3,51,1,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
334, Drama,6,141,2,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
335, Mystery|Thriller,19,41,1,1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
336, Drama|War,4,146,2,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
337, Drama,5,123,5,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
338, Action|Sci-Fi|Thriller,17,120,1,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
339, Comedy|Romance,1,43,1,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
340, Adventure|Drama|War,8,67,4,1994,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
341, Drama,17,64,4,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
342, Comedy,13,125,2,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
343, Children,10,60,2,1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344, Comedy,13,169,1,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
345, Comedy|Drama,19,126,4,1994,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
346, Drama|Musical,1,139,5,1993,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
347, Drama|Film-Noir,15,169,1,1992,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
348, Comedy,6,102,4,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
349, Action|Adventure|Thriller,8,126,4,1994,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
350, Drama|Mystery|Thriller,7,86,4,1994,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
351, Comedy|Drama|Romance,7,135,5,1994,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
352, Comedy,11,107,2,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
353, Action|Crime|Fantasy|Thriller,4,83,5,1994,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
354, Drama,13,103,3,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
355, Children|Comedy|Fantasy,19,67,5,1994,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
356, Comedy|Drama|Romance|War,1,160,2,1994,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
357, Comedy|Romance,5,132,4,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
358, Drama,7,75,5,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
359, Comedy|Drama|Romance,19,109,5,1994,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
360, Action|Comedy,5,158,1,1994,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
361, Comedy|Drama|Romance,15,79,4,1994,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
362, Adventure|Children|Romance,6,71,4,1994,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
363, Documentary,12,134,3,1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
364, Adventure|Animation|Children|Drama|Musical,10,55,1,1994,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
365, Drama,18,34,4,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
366, Fantasy|Horror,9,168,2,1994,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
367, Action|Comedy|Crime|Fantasy,15,137,1,1994,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
368, Adventure|Comedy|Western,16,120,1,1994,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
369, Drama,2,178,5,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
370, Action|Comedy,17,129,4,1994,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
371, Comedy|Drama,9,45,5,1994,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
372, Comedy|Drama|Romance,14,164,3,1994,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
373, Thriller,15,30,1,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
374, Children|Comedy,4,154,2,1994,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
375, Drama,16,67,5,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
376, Action|Thriller,9,178,5,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
377, Action|Romance|Thriller,13,92,4,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
378, Comedy|Romance,13,109,1,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
379, Action|Sci-Fi|Thriller,4,170,3,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
380, Action|Adventure|Comedy|Romance|Thriller,11,167,1,1994,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
381, Drama,14,177,5,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
382, Drama|Horror|Romance|Thriller,14,91,2,1994,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
383, Western,14,31,1,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
384, Action|Crime|Drama,2,103,1,1995,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
385, Drama,17,167,4,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
386, Drama,8,124,4,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
387, Action|Comedy,3,43,3,1994,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
388, Drama,15,125,3,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
389, Drama|Romance|War,1,65,3,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
390, Action|Comedy|Crime|Drama,16,124,4,1965,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
391, Crime|Drama,1,92,2,1994,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
392, Adventure|Animation,18,107,3,1993,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393, Action|Adventure|Fantasy,13,123,3,1994,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
394, Comedy,6,140,1,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
395, Drama|Fantasy|Romance,1,135,5,1995,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
396, Drama,4,105,5,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
397, Horror,14,172,5,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
398, Documentary,7,179,2,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
399, Drama,4,150,4,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
400, Drama,2,172,3,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
401, Action|Thriller,4,72,2,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
402, Comedy,12,99,3,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
403, Comedy|Crime|Drama,15,104,1,1995,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
404, Documentary,8,77,5,1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
405, Action|Sci-Fi,9,178,4,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
406, Drama,1,115,3,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
407, Horror|Thriller,11,105,3,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
408, Drama,11,35,2,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
409, Drama,9,130,3,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
410, Comedy,18,162,1,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
411, Comedy,11,144,4,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
412, Drama,14,122,4,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
413, Comedy,14,46,1,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
414, Comedy,15,84,1,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
415, Comedy|Thriller,7,69,2,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
416, Western,5,63,1,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
417, Comedy|Romance,4,100,5,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
418, Drama,8,87,1,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
419, Comedy,4,139,2,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
420, Action|Comedy|Crime|Thriller,10,109,5,1994,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
421, Adventure|Children,15,70,5,1994,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422, Thriller,9,157,1,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
423, Action|Thriller,8,97,2,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
424, Drama,10,125,3,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
425, Drama|Romance,7,72,5,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
426, Horror|Sci-Fi|Thriller,3,109,3,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
427, Drama|Mystery|Romance|Thriller,16,132,3,1993,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
428, Drama,18,171,5,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
429, Comedy,19,67,1,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
430, Drama,4,30,5,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
431, Crime|Drama,10,75,4,1993,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
432, Adventure|Comedy|Western,5,37,2,1994,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
433, Comedy,5,147,1,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
434, Action|Adventure|Thriller,2,133,5,1993,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
435, Comedy|Sci-Fi,8,106,4,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
436, Drama|Thriller,13,101,1,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
437, Comedy,11,118,3,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
438, Action|Comedy|Drama,14,109,4,1994,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
439, Drama,7,55,2,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
440, Comedy|Romance,16,82,3,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
441, Comedy,19,41,2,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
442, Action|Adventure|Sci-Fi,3,91,1,1993,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
443, Documentary,10,115,2,1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
444, Comedy|Romance,9,155,5,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
445, Comedy,1,178,1,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
446, Drama|Romance,8,94,3,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
447, Comedy|Romance,1,54,1,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
448, Drama,4,82,1,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
449, Comedy,10,175,1,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
450, Comedy|Drama,1,35,3,1994,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
451, Drama|Mystery|Romance,2,116,3,1993,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
452, Drama,19,168,3,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
453, Comedy,13,153,5,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
454, Drama|Thriller,15,154,5,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
455, Adventure|Children|Drama,12,113,1,1993,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
456, Crime|Drama|Thriller,7,67,5,1994,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
457, Thriller,1,109,1,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
458, Drama|Western,14,106,3,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
459, Action|Adventure|Crime|Drama|Romance|Thriller,10,144,3,1994,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
460, Comedy,19,96,1,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
461, Drama|Romance,11,49,5,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
462, Action|Adventure,2,58,2,1994,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463, Crime|Drama|Thriller,4,35,4,1993,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
464, Action|Adventure|Crime|Thriller,17,149,3,1993,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
465, Action|Drama|War,16,148,2,1993,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
466, Action|Comedy|War,11,56,4,1993,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
467, Comedy,5,148,2,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
468, Comedy|Romance,14,48,1,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
469, Drama|Romance,15,159,5,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
470, Comedy,9,56,5,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
471, Comedy|Drama|Fantasy|Romance,8,68,3,1994,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
472, Comedy|Drama,19,178,2,1994,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
473, Comedy|War,14,171,4,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
474, Action|Thriller,4,178,5,1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
475, Drama,17,175,5,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
476, Comedy|Drama,8,108,1,1994,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
477, Drama|Musical,5,166,2,1993,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
478, Comedy|Crime|Drama,18,30,5,1994,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
479, Action|Crime|Thriller,3,123,1,1993,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
480, Action|Adventure|Sci-Fi|Thriller,13,169,3,1993,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
481, Drama|Thriller,16,151,4,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
482, Action|Crime,6,136,3,1994,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
483, Drama,12,84,2,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
484, Adventure|Children,12,35,4,1994,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485, Action|Adventure|Comedy|Fantasy,7,97,3,1993,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
486, Comedy,17,84,2,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
487, Comedy|Western,17,96,4,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
488, Drama,8,31,2,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
489, Comedy,16,162,3,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
490, Thriller,4,67,2,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
491, Drama,18,160,5,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
492, Comedy|Mystery,14,138,5,1993,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
493, Action|Crime|Drama,12,137,3,1993,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
494, Action|Adventure|Thriller,6,97,1,1996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
495, Drama,19,94,5,1976,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
496, Comedy|Drama|Romance,17,156,3,1994,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
497, Comedy|Romance,2,65,4,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
498, Drama|Romance,17,66,3,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
